,tweet
3699,김무성 이준석 김종인에 쓴소리 분열의 리더십 몸 낮추고 숨겨라 라는 기사다 기사 내용중에 안철수 얘기 나온던데 또 단일화 얘기를 꺼냈다 이 인간 안철수 이용해먹으려고 수작부리는군 몸 낮추고 숨겨라는 말이 무서운 말이다 FIjl9yTvGh
3713, Ms4DcocUzW 다자대결 지지율 윤석열 45 6 이재명 32 4 KSOI 윤석열 국민의힘 후보가 45 6 이재명 더불어민주당 후보는 32 4 인 것으로 나타났다 다음은 심상정 정의당 후보 4 9 안철수 국민의당 후보 4 0 김동연 전 경제부총리 1 1 등이었다 단일화는 영원히 깨졌냐 
3732,후보들중 세계화를 추진하고 미래비젼을 제시하는 사람 서울시장을 당선시켜서 정권교체의 디딤돌을 만든사람 시대교체를 이룰 사람이 안철수후보다 단일화를 말하는 것은 양당중심에서 벗어나지 못한말 차분하게 국민들에게 다가가면 두자리수 지지율도 가능하고 3자대결도할수있다 lt 이태규의원 gt 
3733,안철수 심상정 둘이 단일화해서 이번 대선에 나와라 그래서 어디 한 번 보자 잘하나 못하나 
3747,제목도 더럽게 뽑으네 그러니 기레기 소리 듲는거다 쨔샤 대갈빡은 장식으로 달고 다니냐 단일화 안하는거 감 못 잡았냐 그래서 밥벌이 해 쳐먹겠냐 진짜 언론개혁 해야겠네 단독 예비후보 등록도 안 하고 공약부터 발표한 안철수 간 보나 SdMmUsEPp6 뉴데일리
3754,민주당과 단일화 한던 말던 신경 안 쓸테니 제발 안철수에게도 신경 꺼 주세요 인터뷰 심상정 이재명과 후보 단일화 가당찮아 민주당과 연정 없다 다음 뉴스 tAZNuL22V1
3755, 김동연 심상정에 안철수 힘 좀 합쳐라 어차피 니들끼리 해봐야 당선 근처 어림도 없어 각자 정책과 비전 내걸고 단일화 해라 각자 가진 전뮨성과 지지층이 있고 Gpe8OAHTNV 공통의 메시지로 뭉쳐 1명이 나온다면 중도층에서 비호감 재들 아닌 3후보 먼저 선택한다 시작은 20대 여성
3757,후보들중 세계화를 추진하고 미래비젼을 제시하는 사람 서울시장을 당선시켜서 정권교체의 디딤돌을 만든사람 시대교체를 이룰 사람이 안철수후보다 단일화를 말하는 것은 양당중심에서 벗어나지 못한말 차분하게 국민들에게 다가가면 두자리수 지지율도 가능하고 3자대결도할수있다 lt 이태규의원 gt ZP0hpS017B
3765, SamSpadeInHell 아 그리고 안철수가 먼저 윤에게 광팔듯 단일화 제의하면 나는 윤석열 뽑을거고 울가족 모두 윤석열뽑을거임 이것도 박제해 
3766, SamSpadeInHell 안철수가 윤석열보다 먼저 단일화 이야기하면 난 탈당할것이고 더이상 안철수 지지하지 않을게요 박제해 
3769,예 완주 응원해요 안철수가 단일화 운운하면 꼭 밟아 주세요 그때가서 딴 소리 하지 마시고요 
3777,그러니까 당신들이나 안철수는 단일화 어쩌구 해도 되는데 윤석열이나 윤 지지자들은 단일화 말하면 아구창을 날린다는 말이네 욕하다가 닮아간다고 안빠들 내로남불도 만만치 않네그려 
3788, 이슈 amp 직설 대선 최대 변수는 단일화 심상정 안철수 일단 완주할 것 출처 SBS Biz 네이버 뉴스 27kPNKhJXK
3790,며칠전에 안철수가 심상정 김동연과 단일화 어쩌구 하지 않았나 안빠들 안철수에게 아구창 날리는거야 
3827,윤석열 박근혜 시대로 회귀 이재명 20대 남성 눈치만 보는 포퓰리스트 심상정 4 9퍼센트 안철수 4퍼센트 이러다 또 민주당으로 단일화하라는압력받겠지 2022 대선은 도대체 어디로 가는건지 하아 
3838,난 안철수 보다 심상정이 단일화 할지가 더 궁금함 
3867,단일화는 무슨 안철수는 당대당 통합같은 망상 부리지 말고 그냥 나홀로 국힘 입당을 하던가 완주를 하던가 알아서 하는 게 좋다 
3877,여차하면 안철수는 윤석열과 단일화할 것 사실상 끝난 게임 배우자를 범죄자 만들려고 을 떨어봐야 편집증 환자나 그걸 믿지 역효과나 날걸 
3880,단일화를 하든 하지 않든 안철수 찍는다 민주당 재집권 시킬 윤은 찍지 않는다 
3923,심상정 하고 단일화 하면 윤석열도 안철수랑 단일화 할테고 양자 대결에서는 윤석열이 50 가 넘어 등신들아 
3945, B5944Xr5JuR1rc1 휴 다행이네요 저렇게 지지율이 벌어졌으니 더이상 안철수가 표를 분산시킨다느니 단일화니 이야기는 절 대 안하겠어요 너무좋다좋다 우리 안철수는 괜한 애국심과 애민심으로 정권교체를 위한답시고 갈등하지 말고 끝까지 끝까지 완주합시다 단일화 이야기 꺼내면 국짐 수꼴통들 디진다 
3952,대선 최대변수는 단일화 게임 심상정 안철수 일단 완주할 것 fLWiZ9PYZR
3959,청와대 나는 각하다 나는 LAW다 나는 왕세자이다 제20대 대통령 선거 정치통합당 신전호 1968년생 후보자가 윤석열 이재명 두후보가 가위바위보 이기거나 제비뽑기하여 뽑힌 후보자가 신전호후보자에게 단일화하면 안철수후보는 합류하는 정치시나리오를 힘겨루기 위아래 아는 협의하여 진행하십시요 44J9zLU77a
3964, lt 윤석렬 gt 윤석렬은 정권교체를 바라는 다수 국민이 직접 선택한 것 김종인 불러들이면 득보다 실이 많을 것 대선승리는 안철수와의 단일화가 필수 김종인할배와 준석이는 걸림돌에 불과 
3975, lt 윤석렬선대위 gt 김종인이 들어오면 안철수 홍준표와 원수가 되고 이준석의 힘을 안빼면 안철수와의 단일화는 물건너 간다 
3979,안철수 김동연 단일화 질문에 힘 합칠 여지 있어 다음 뉴스 xo4RysqLhu
3994,일단이 아니라 끝까지 완주 한다 헛물 키지 마라 가 짖어도 간다고 대선 최대변수는 단일화 게임 심상정 안철수 일단 완주할 것 출처 조선일보 네이버 뉴스 D1RC1cS8Od
4021,개가 짖어도 간다 안철수 심상정 김동연 제3후보 단일화 셈법은 출처 MBN 네이버 뉴스 sC5Ikhxbm0
4022,흠 흥미로운 얘기를 들었어 이재명과 윤석열의 실제 지지율은 5 가량의 차이인데 15 의 차이라고 연일 발표되는 이유가 윤석열과 안철수의 단일화 저지로 윤의 단일 선거만이 이재명이 우세할수 있다라는 시나리오 때문이라는군 현재 발표되는 여조도 조작이라는 군 어디서 들었어 저 쪽 
4038,안철수 김동연과 단일화 힘 합칠 여지 있다 AXZWM7ylip
4039,윤석렬 김종인 이준석으로 하여 안철수 홍준표와 척을 지게 되면 선거도 어려워진다 두사람을 버리고 단일화를 통한 국민을 택하라
4040, lt 윤석렬선대위 gt 김종인이 들어오면 안철수 홍준표 와 원수가 되고 이준석의 힘을 안빼면 안철수와의 단일화는 물건너 간다 
