,tweet
1629,이재명씨 본인 입으로 대장동 반성한다는건 지난 모든 결재의 서명에 대한 결과의 반성아닌가 그럼 배임이네 배임을 몇번이나 자백해도 가만있는 검은 도데체 뭥미 포괄적 내물 수뢰죄 뭐 이런 거 까진 바라지 않잖아 지금 응 
1638,아 슈발 뉴스 틀때마다 대장동 어쩌구랑 이재명 유세하고 다니는거 같이 나오는데 개 얼탱이가 없고 모든게 다 꿈만같다 걍 제발 투표 오는날 안왔으면 좋겠음 시발 Lx1boSwnlo
1647,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음 뉴스 nYJxQiFNUl 책임은 후보 사퇴부터 하고 그다음 조사 받는거다 대선후보 타이틀에 숨지 말고 
1684,이재명 빠진 대장동 수사결과 특검 출범 불가피 다음뉴스 n3uZ7UFwRJ
1702, Evergreen9603 대장동 사과한 뒤 수순은 깜빵아닌가요 음주운전도 그렇고 사과하면 땡인가요 으아 너무 싫어 정말 이재명 너무 싫어요 
1708, YoungpyoHong 윤석열과 이재명 누가 더 흠이 많을가요 덜 익은 술 과 썩은 술 을 주권자들에게 내놓은 무책임한 민주당과 국민의 힘당은 모두 퇴출대상입니다 이낙연과 같은 맛깔나고 향기나는 명주 를 내놓는게 정상입니다 온갖 부정과 불의로 후보자격을 찬탈해 간 대장동무리들 모두 퇴출대상입니다 
1709,쳐 짜지말고 사퇴하고 깜빵을 가라니까 그럼 진심이라 믿어주께 Jaemyung_Lee 눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음뉴스 C526o9BPqS
1711,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음 뉴스 vRh9mhMAqw 가증스런 악어의눈물 박쥐의눈 지지율에 목멘 이재명_절대_안찍어
1723,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 다음뉴스 YnJOi6U9wS
1744,눈물 보인 이재명 대장동 의혹 자체가 제 책임 반성한다 0Zw7BnmDtU
1762, Jaemyung_Lee 잘 와닿지 않아서 그런데 위례 백현동은 일단 차치하고 대장동 1조와 비교하면 어느 정도인가요 
