,tweet
1639,더불어범죄당을 찢이 점령했구나 여니님은 신당 창당하셔야겠다 이인제방지법이고뭐고 방법이 없음 만들어서라도 해야지 저년놈들 꼬라지 더 보고있다간 지레죽겠다 이재명_절대_안찍어 후보교체_이낙연으로
1643, 이낙연 캠프 이상이 적폐 이재명 축출해야 파문 jmve8KOPJw
1692,금방 집에 들어온 딸에게 조심스럽게 야 나 운동화 하나사야 되지 않겠니 하니 딸이 왜 어제 이재명 이재명 하고 나갔는데 재명이아저씨 한테 사달라지 그래 푸히히히히히 이낙연을 찍은 딸래미다
1697,이재명 캠프 SNS 174명 계정30 이재명 언급 없음 대부분이 이낙연 캠프였던 사람들임 의도적이거나 관심이 없는것으로 보임 이낙연 또한 이재명에 대한 언급 일절 없으며 개인 의정 활동만 SNS 올리고 있음 대선 후보교체 원하는 군산시에 있는 이낙연 도깨비 지지자모임 참석 연설함
1708, YoungpyoHong 윤석열과 이재명 누가 더 흠이 많을가요 덜 익은 술 과 썩은 술 을 주권자들에게 내놓은 무책임한 민주당과 국민의 힘당은 모두 퇴출대상입니다 이낙연과 같은 맛깔나고 향기나는 명주 를 내놓는게 정상입니다 온갖 부정과 불의로 후보자격을 찬탈해 간 대장동무리들 모두 퇴출대상입니다 
1754,이재명은 아직 젊고 이낙연 대표님은 연세가 있으셔서 더 열받는다 
1833,민주당에 민주당 색깔 빼고 이재명 색으로 맞추면 굳이 국민들이 민주당을 지지해야할 이유가 있냐 파란색의 민주당이라서 김대중 노무현 문재인대통령님들의 발자취가 느껴지는 민주당이라서 지지하는건데 민주당적통_이낙연으로_후보교체하라 iguwgULOHq
1835, inisarang 제나이 만60살 5공시절을겪어고요 아직도 최루탄냄새가 나는거같아요 저는 당원도아니고 문빠도아닙니다 저또한 더블어민주당 전대표 이낙연 후보자 지치하고 좋아했던 국민입니다 경선과정에서 서운하고 섭섭하고 아쉬운거는 잊어먹고 더블어민주당 대권후보인 이재명 당선을위해서 뛰기를 간절히
1872, Pink12141 이재명 대신 이낙연이 나가야 윤석열 이기니까 이낙연으로_후보교체하면_대선승리한다 0nOeyE6oDZ
1883,나는 솔직하게 이낙연 후보님이 창당을 하셨으면 좋겠다 그리고 민주당과 이재명은 한 배를 타고 대선에 나왔으면 좋겠다 그래야 민심이 어떠한지 분명하게 알 수 있다 지금 조작된 지지율로 만약 대선에 부정선거가 없다면 재명이는 정말 5 도 안 되는 지지율을 받을 거다 tM6PUQ8SMT
1899,이낙연 캠프 출신 이상이 교수께서 선을 넘지 말라고 하십니다 대단한 분이십니다 틈만나면 민주당과 이재명후보를 공격하면서 b5nu8RnDn4
1950, SBS8news 이 윤 초접전 이재명이 결국 대통령이 되지 않을까 싶다 한편 나라가 디비진다 국정원 해킹사건 빨간 마티즈 에 연루된 전현직 총리들 황교안 이낙연 정세균 김부겸 이 7월 5일 대검에 피소됐는데 조만간에 모두 구속될 수 있다 많관부 
1972,민주당이 이기길 바란다 이재명이 처벌 받기를 바란다 둘 다 이루려면 결선 투표해서 이낙연을 후보로 내 보내면 된다 매우 간단하지만 민주당은 이 절차를 마다하고 있다 이기고 싶지않거나 다른 속셈이 있거나 
2003, Idea_Master 윤떡은 원래 무식한 넘입니다 그래서 쓰레기 경기동부연합 용성총련 주사파 빨갱이 떨거지 이재명찍으라고여 전 이 재명이 대장동 배임으로 감옥가는 정의가 실현되고 이낙연 후보로 교체되면 이 낙연 후보를 대통령으로 찍을겁니다 이재명은 감빵으로 
2039, SangYi21 지금즉시 이낙연 신당창당과 홍준표 신당창당으로 이재명과 윤석열을 막아야합니다 그것이 프랑스처럼 국민의선택권을줄것입니다 홍준표는국민의힘 표를 줄이고 이낙연지지자들이 이재명표를 줄여 결국 이낙연이 이길수있는 것이며 여론에 밀리면 홍준표와 합당하여홍준표를총리에 임명하면되는것입
2048,난 문재인의 민주당을 지지한다 난 이재명의 민주당을 반대한다 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검 정진상_소환수사하라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다 tA1hpRZcxF
2058, cloud_hyeon_J 지금 시간이없습니다 윤석열과 이재명을 막을려면 홍준표신당과 이낙연신당이 답입니다 만약시행하지않으면 홍준표도 이낙연도 야인으로 돌아갑니다 국민을 위하고조국통일을 위하여 프랑스처럼 국민의 혁명이 필요합니다 더민당과 국민의힘은 절대 후보교체 안합니다 결단이필요합니다 
2073, sukarbot 난 문재인의 민주당을 지지한다 난 이재명의 민주당을 반대한다 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검 대장동몸통_이재명을_특검하라 정진상_소환수사하라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다 iiubtjKvYg
2098, beads72 난 문재인의 민주당을 지지한다 난 이재명의 민주당을 반대한다 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검 대장동몸통_이재명을_특검하라 정진상_소환수사하라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다 qHIApzx7x0
2128, TheMinjoo_Kr 사패소패 조폭보스 부동산폭등의주범 화천대유 역대급 범죄자 이재명과 욕쟁이 짜근엄마 혜경궁김씨 이재명_대장동게이트_특검가자 이재명_변호사비대납 이재명_절대_안찍어 이낙연으로_후보교체하면_대한민국이_산다 이낙연으로_후보교체하면_대선승리한다 이낙연대통령
2158, sukarbot 난 문재인의 민주당을 지지한다 난 이재명의 민주당을 반대한다 문재인대통령님_감사합니다 이재명_특검하라 이재명을_거부한다 이재명_절대_안찍는다 이재명_대장동게이트_특검 대장동몸통_이재명을_특검하라 정진상_소환수사하라 송영길_탄핵 이낙연으로_후보교체해야_대한민국이산다
2175,동참합니다 이낙연_후보교체 이낙연_후보교체 이낙연_후보교체 이재명_특검하라 이재명_특검하라 이재명_특검하라 송영길_탄핵 송영길_탄핵 송영길_탄핵 민주당은_정신차려 민주당은_정신차려 민주당은_정신차려
2190,친중 포퓰리스트 나라재정 거덜낼 이재명으로 밀고나가면 어쩔수없이 윤석열 찍어야지 이재명_절대_안찍어 대장동몸통 이재명_구속 이낙연으로_후보교체된다 이니다음여니
