,tweet
4587,이준석이 당원을 모욕했다 김종인에게 전구너을 주라 윤석열에게 말했다고 지랄들 한다 여기서 당원이란 누구들 지칭하는 건지 이준석 홍준표 인기가 왜 있는 지 생각합시다 새로나온 핸드폰 사용법 익히면 새로운 모델 나오는 세상에서 203040 지지 못 끌어내면 정치인 아닙니다 
4741,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 다음 뉴스 JdMlS0gafe 몸값을 후하게 쳐달라는 이준석인데 3전 전패인 무당선 어린애가 변화를 바라는 당심덕에 당대표 된놈이 어떻게 선대위원장 한다고 지랄이냐 대선 말아먹을 작정이냐 걍 빠져라 
4785,하헌식 위원장 당원들과 함께 헌혈 캠페인 실시 윤석열 후보 이준석 대표 릴레이 동참 희망 e417SET50f
4837, 여성 죽이지 마 호소에 범죄를 페미니즘과 엮는다 는 이준석 정치일반 정치 뉴스 한겨레모바일 0NlyZuw4Ai
4851,이제 양아치가 국짐에 입당한 지 수달만에 당대표도 검찰 재직시에 똘만이 쯤 여기는구나 입당할 때도 당대표없을 때 입당한 이유도 내가 王인데 알라에게 고개 숙일 수 없다라는 행동이 이제 서서히 드러내고 윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 trPNQHhOIa
4913,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 윤석열의 저열함을 보여주는 대목 2030 마음 돌릴 자신 없으니 이준석에 일임한다고 이준석이 받을 리도 없지만 2030 지지 책임을 남 탓으로 돌리는 비열한 생각 뿐 윤석열 답다고 해야지 뭐 0eDnUgz1uh
4925,윤석열 선대위 김종인 김한길 김병준 말로만 MZ니 청년이니 이대남이니 챙겨주고 결국은 죄다 틀딱정당으로 회귀하는 거 좀 보소 이준석 되고 쇼 좀 하는 거 보고 조금이라도 기대한 내가 병신이었지 않았을까 
4942, 찌질한 새끼들 폭탄돌리기 하냐 윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 다음뉴스 l2dPraFlRt
4965, 윤석열 이준석 국짐 토왜 한일전 VrBFZiAM5j
4968,국힘당의 3김 1이 1윤 대결이 볼만할듯 구닥다리 늙은 3인방 반윤석열 이준석 대선후보 윤석열 물과 기름들이 모여서 뭘 하겠다고 싸우다 밤샐듯 
5037,사실 윤석열이 대통령인 나라보다도 집권여당의 대표가 이준석인 게 더 끔찍하고 싫다 
